TIMESTAMP,AGE,GENDER,COUNTRY,FAMILY_HISTORY,TREATMENT,WORK_INTERFERE,BENEFIT,SEEK_HELP,MENTAL_HEALTH_AFFECT,PHYSICAL_HEALTH_AFFECT
01-01-2024 05:18,26,Other,India,No,No,Yes,Don't know,Don't know,Yes,Maybe
01-01-2024 05:19,27,Male,United States,No,No,No,Yes,Don't know,Yes,Maybe
01-01-2024 05:20,34,Male,India,No,Yes,Rarely,Yes,No,No,Yes
01-01-2024 05:21,61,Female,Australia,No,Yes,No,Don't know,Don't know,Maybe,Maybe
01-01-2024 05:22,40,Male,Germany,No,Yes,Often,Yes,No,Maybe,Yes
01-01-2024 05:23,19,Female,Canada,No,No,Yes,No,Yes,No,No
01-01-2024 05:24,23,Female,United Kingdom,No,No,Yes,Yes,Yes,No,Yes
01-01-2024 05:25,19,Female,Canada,Yes,Yes,Sometimes,No,Yes,No,No
01-01-2024 05:26,52,Female,India,No,Yes,Rarely,Yes,No,Maybe,No
01-01-2024 05:27,44,Male,India,Yes,No,Yes,Yes,No,Yes,Yes
01-01-2024 05:28,27,Female,United Kingdom,No,No,Rarely,Don't know,No,Yes,Maybe
01-01-2024 05:29,23,Male,United Kingdom,No,Yes,Never,Don't know,No,Maybe,No
01-01-2024 05:30,27,Female,United Kingdom,Yes,No,Never,Don't know,Yes,Maybe,Yes
01-01-2024 05:31,20,Male,Australia,No,No,Sometimes,No,Yes,No,Yes
01-01-2024 05:32,46,Female,Germany,Yes,No,Yes,No,Don't know,Maybe,Yes
01-01-2024 05:33,28,Male,Canada,No,No,Yes,No,No,No,No
01-01-2024 05:34,28,Male,India,No,Yes,Sometimes,Yes,No,Maybe,Yes
01-01-2024 05:35,35,Female,India,Yes,Yes,No,Yes,No,Yes,Yes
01-01-2024 05:36,41,Male,United States,No,Yes,No,No,Don't know,No,No
01-01-2024 05:37,32,Male,India,Yes,Yes,Often,Yes,Don't know,Maybe,Maybe
01-01-2024 05:38,64,Male,United Kingdom,Yes,Yes,Yes,No,Yes,Yes,No
01-01-2024 05:39,22,Male,Australia,No,No,Never,Don't know,No,No,Yes
01-01-2024 05:40,19,Female,India,No,Yes,No,No,Don't know,Yes,Maybe
01-01-2024 05:41,41,Male,United Kingdom,No,No,Never,Don't know,Yes,No,Yes
01-01-2024 05:42,64,Female,United Kingdom,No,No,Never,Yes,Don't know,Yes,Maybe
01-01-2024 05:43,22,Female,Australia,No,Yes,Often,No,Yes,Yes,Maybe
01-01-2024 05:44,64,Female,United States,Yes,No,Rarely,No,No,Maybe,Maybe
01-01-2024 05:45,21,Female,Australia,Yes,No,No,Don't know,No,Maybe,Maybe
01-01-2024 05:46,43,Male,United Kingdom,Yes,No,No,Don't know,Yes,Yes,Maybe
01-01-2024 05:47,19,Male,United Kingdom,No,No,Sometimes,Yes,Yes,Yes,Maybe
01-01-2024 05:48,53,Male,India,No,No,Rarely,Yes,Yes,No,Yes
01-01-2024 05:49,45,Male,United Kingdom,No,No,Rarely,Don't know,Don't know,Maybe,Yes
01-01-2024 05:50,49,Female,Germany,No,No,Often,Don't know,Yes,Maybe,No
01-01-2024 05:51,20,Male,United Kingdom,No,Yes,Rarely,Yes,No,Yes,Maybe
01-01-2024 05:52,34,Male,India,No,No,Sometimes,Don't know,No,Maybe,Maybe
01-01-2024 05:53,36,Female,United States,No,Yes,Yes,No,Don't know,Maybe,Yes
01-01-2024 05:54,26,Female,United States,No,No,Sometimes,Yes,Yes,Yes,No
01-01-2024 05:55,51,Male,Canada,No,No,Never,Don't know,No,Yes,Yes
01-01-2024 05:56,43,Female,Australia,Yes,No,No,Yes,No,No,No
01-01-2024 05:57,23,Female,Australia,No,Yes,Rarely,Yes,Don't know,No,Yes
01-01-2024 05:58,52,Female,United States,No,No,Often,No,Don't know,Maybe,No
01-01-2024 05:59,20,Male,Germany,No,Yes,Yes,No,Don't know,Yes,Yes
01-01-2024 06:00,58,Male,United Kingdom,No,Yes,Rarely,Yes,No,Yes,Yes
01-01-2024 06:01,62,Other,United Kingdom,Yes,No,Often,Don't know,Don't know,No,No
01-01-2024 06:02,61,Male,Canada,Yes,Yes,No,Yes,No,Maybe,No
01-01-2024 06:03,27,Female,India,Yes,No,Never,Don't know,No,Maybe,Maybe
01-01-2024 06:04,47,Female,Germany,No,Yes,No,Don't know,Don't know,Maybe,Yes
01-01-2024 06:05,43,Female,Australia,No,No,Yes,No,Don't know,No,No
01-01-2024 06:06,46,Female,United Kingdom,Yes,Yes,No,Don't know,No,Maybe,No
01-01-2024 06:07,34,Female,United Kingdom,No,No,Rarely,Yes,Yes,Yes,Yes
01-01-2024 06:08,39,Male,Australia,No,No,No,Yes,Don't know,Yes,Maybe
01-01-2024 06:09,61,Female,Australia,No,Yes,Never,No,Don't know,Maybe,Maybe
01-01-2024 06:10,60,Male,United States,No,No,Rarely,Yes,No,Yes,Yes
01-01-2024 06:11,20,Male,Canada,Yes,Yes,Sometimes,Don't know,No,Yes,Maybe
01-01-2024 06:12,30,Male,Germany,Yes,No,Rarely,Yes,Don't know,No,Maybe
01-01-2024 06:13,62,Female,Australia,No,No,Never,No,Don't know,No,No
01-01-2024 06:14,23,Female,United States,Yes,No,Rarely,Don't know,Yes,Maybe,Maybe
01-01-2024 06:15,37,Male,United States,No,No,Yes,Yes,Don't know,No,No
01-01-2024 06:16,54,Female,Germany,No,Yes,Never,Don't know,Yes,Yes,Maybe
01-01-2024 06:17,35,Male,United States,No,Yes,Yes,Yes,No,No,Yes
01-01-2024 06:18,60,Female,India,Yes,No,No,Yes,No,No,Maybe
01-01-2024 06:19,51,Other,United States,No,No,Never,Yes,Yes,No,Maybe
01-01-2024 06:20,20,Female,Australia,No,No,Sometimes,No,No,No,No
01-01-2024 06:21,59,Female,United Kingdom,No,Yes,No,No,Don't know,Yes,Yes
01-01-2024 06:22,25,Female,India,Yes,No,Sometimes,Yes,No,No,No
01-01-2024 06:23,34,Male,India,No,Yes,Often,Yes,Yes,Maybe,Maybe
01-01-2024 06:24,35,Male,India,No,Yes,Sometimes,No,Don't know,Maybe,Yes
01-01-2024 06:25,55,Female,Germany,No,Yes,No,Yes,Yes,No,No
01-01-2024 06:26,55,Female,India,Yes,No,Rarely,Don't know,No,No,Yes
01-01-2024 06:27,25,Male,India,No,No,Rarely,No,No,Maybe,Yes
01-01-2024 06:28,25,Female,Australia,No,Yes,Never,No,Yes,No,Yes
01-01-2024 06:29,25,Male,India,Yes,No,Rarely,No,No,Yes,Yes
01-01-2024 06:30,19,Male,Canada,No,Yes,No,No,Yes,No,No
01-01-2024 06:31,36,Female,United Kingdom,No,No,Rarely,Yes,Don't know,Maybe,Yes
01-01-2024 06:32,53,Female,India,No,Yes,Sometimes,No,Yes,Maybe,Maybe
01-01-2024 06:33,62,Female,Australia,No,No,Rarely,No,No,Maybe,No
01-01-2024 06:34,21,Male,Canada,No,Yes,Yes,Yes,Don't know,No,Yes
01-01-2024 06:35,49,Female,United States,No,No,Rarely,Don't know,Don't know,Maybe,Maybe
01-01-2024 06:36,26,Female,United Kingdom,Yes,No,No,No,Yes,Yes,Yes
01-01-2024 06:37,39,Female,United Kingdom,No,No,Yes,Don't know,Don't know,Maybe,Yes
01-01-2024 06:38,49,Female,Australia,No,No,No,Yes,Don't know,Maybe,Yes
01-01-2024 06:39,22,Male,United States,No,Yes,Yes,Yes,Don't know,No,Yes
01-01-2024 06:40,19,Female,India,No,Yes,Often,No,No,No,Maybe
01-01-2024 06:41,44,Female,United Kingdom,No,No,Rarely,Yes,Don't know,Yes,Yes
01-01-2024 06:42,32,Female,United Kingdom,No,No,Often,Yes,No,Maybe,Yes
01-01-2024 06:43,30,Female,United States,No,Yes,Sometimes,Don't know,Yes,No,Maybe
01-01-2024 06:44,55,Male,India,No,No,Sometimes,Yes,Don't know,No,No
01-01-2024 06:45,42,Male,United States,Yes,No,Never,Don't know,Yes,No,Yes
01-01-2024 06:46,32,Female,Australia,Yes,Yes,Often,Yes,Yes,Yes,No
01-01-2024 06:47,33,Female,Canada,Yes,Yes,Yes,Yes,Yes,No,Maybe
01-01-2024 06:48,55,Female,United Kingdom,No,No,Often,Don't know,No,No,Yes
01-01-2024 06:49,56,Male,Canada,Yes,Yes,No,No,Don't know,Yes,Maybe
01-01-2024 06:50,23,Female,United States,No,Yes,Yes,Don't know,Yes,Maybe,No
01-01-2024 06:51,22,Male,United States,Yes,No,Sometimes,No,No,Yes,Yes
01-01-2024 06:52,29,Male,India,Yes,Yes,Yes,Yes,Don't know,Maybe,Maybe
01-01-2024 06:53,37,Female,United States,No,Yes,Yes,Don't know,Don't know,Maybe,Maybe
01-01-2024 06:54,20,Female,Germany,Yes,No,Often,Yes,No,No,No
01-01-2024 06:55,24,Male,Germany,No,Yes,Often,Yes,No,Maybe,Yes
01-01-2024 06:56,25,Male,United States,No,Yes,No,Yes,No,Maybe,No
01-01-2024 06:57,38,Male,Germany,Yes,Yes,No,Yes,No,Yes,Yes
01-01-2024 06:58,35,Female,Canada,No,Yes,Sometimes,Don't know,Yes,Maybe,Yes
01-01-2024 06:59,29,Female,Germany,No,No,Sometimes,Don't know,Yes,Maybe,No
01-01-2024 07:00,61,Female,India,Yes,No,Often,Yes,No,Maybe,Maybe
01-01-2024 07:01,37,Female,United States,No,No,Yes,Don't know,Yes,No,Maybe
01-01-2024 07:02,19,Male,Germany,No,No,Sometimes,No,Yes,No,Yes
01-01-2024 07:03,48,Female,Australia,Yes,No,Never,Yes,No,Maybe,Maybe
01-01-2024 07:04,36,Male,Germany,No,No,No,Yes,Don't know,Maybe,No
01-01-2024 07:05,60,Male,United States,No,Yes,Often,Don't know,No,No,Yes
01-01-2024 07:06,57,Male,Australia,Yes,Yes,Never,Yes,Don't know,No,Maybe
01-01-2024 07:07,40,Male,United States,No,Yes,Often,Don't know,Don't know,No,Yes
01-01-2024 07:08,42,Female,Germany,No,Yes,Often,No,Don't know,No,No
01-01-2024 07:09,41,Female,Australia,Yes,Yes,Rarely,No,Yes,Maybe,Maybe
01-01-2024 07:10,18,Female,Australia,Yes,No,Yes,No,Yes,Maybe,Yes
01-01-2024 07:11,19,Female,Germany,No,No,Often,Yes,Yes,Yes,Maybe
01-01-2024 07:12,22,Male,United States,Yes,Yes,Sometimes,No,Yes,Yes,Yes
01-01-2024 07:13,38,Male,Germany,No,No,No,Don't know,No,Yes,Maybe
01-01-2024 07:14,34,Male,United Kingdom,No,No,Never,Yes,Yes,Maybe,Maybe
01-01-2024 07:15,20,Male,Germany,No,Yes,Sometimes,Yes,Don't know,Yes,Maybe
01-01-2024 07:16,64,Female,United States,No,No,Rarely,Yes,Yes,Yes,No
01-01-2024 07:17,59,Female,Canada,No,No,No,No,No,Yes,Maybe
01-01-2024 07:18,52,Male,Australia,No,Yes,Never,Yes,Don't know,Maybe,Yes
01-01-2024 07:19,37,Female,India,No,No,Never,Don't know,Don't know,No,No
01-01-2024 07:20,28,Female,Canada,No,No,Yes,No,Yes,Maybe,Maybe
01-01-2024 07:21,61,Other,Germany,Yes,Yes,Never,No,No,Maybe,Yes
01-01-2024 07:22,32,Female,Germany,No,Yes,Rarely,Yes,No,Yes,Maybe
01-01-2024 07:23,59,Female,United Kingdom,Yes,Yes,Yes,Don't know,No,Yes,Maybe
01-01-2024 07:24,22,Male,Germany,No,Yes,Yes,Don't know,No,Yes,No
01-01-2024 07:25,37,Male,Australia,No,Yes,Rarely,Don't know,No,Yes,Maybe
01-01-2024 07:26,41,Female,India,No,No,Yes,No,Don't know,No,Yes
01-01-2024 07:27,55,Male,Germany,No,Yes,Often,No,Don't know,Yes,Yes
01-01-2024 07:28,28,Female,United Kingdom,Yes,Yes,Sometimes,No,Don't know,Maybe,Maybe
01-01-2024 07:29,43,Female,Germany,No,No,Yes,No,Yes,Maybe,Yes
01-01-2024 07:30,64,Female,Canada,Yes,Yes,No,Don't know,Yes,Maybe,No
01-01-2024 07:31,44,Female,United Kingdom,No,Yes,Often,No,No,Yes,No
01-01-2024 07:32,42,Female,Germany,No,No,No,No,No,Yes,Yes
01-01-2024 07:33,23,Female,United States,No,Yes,Sometimes,No,Don't know,Yes,No
01-01-2024 07:34,44,Male,Germany,No,Yes,Often,Don't know,Don't know,Yes,Yes
01-01-2024 07:35,38,Male,India,Yes,No,Sometimes,No,Don't know,Maybe,Yes
01-01-2024 07:36,39,Female,United States,No,Yes,No,No,Yes,No,Yes
01-01-2024 07:37,54,Female,Germany,No,No,Sometimes,No,No,Maybe,Maybe
01-01-2024 07:38,44,Male,Australia,No,Yes,Often,Don't know,Yes,No,Yes
01-01-2024 07:39,32,Female,United States,No,Yes,Yes,Yes,No,Yes,Yes
01-01-2024 07:40,19,Female,United States,No,No,No,Yes,No,No,No
01-01-2024 07:41,45,Female,United Kingdom,No,No,Rarely,No,No,Maybe,Maybe
01-01-2024 07:42,36,Male,Germany,No,No,Never,Yes,Yes,Maybe,No
01-01-2024 07:43,46,Male,Australia,No,No,Sometimes,Yes,No,Yes,Maybe
01-01-2024 07:44,47,Male,United Kingdom,No,Yes,Yes,Yes,Yes,Yes,Yes
01-01-2024 07:45,20,Female,Australia,No,No,Rarely,No,Don't know,No,Yes
01-01-2024 07:46,62,Female,Australia,No,No,Rarely,Yes,Yes,Maybe,Yes
01-01-2024 07:47,18,Female,Australia,No,Yes,Rarely,Don't know,Don't know,No,Maybe
01-01-2024 07:48,51,Male,Germany,No,Yes,Sometimes,No,Yes,Maybe,Maybe
01-01-2024 07:49,50,Male,Germany,No,Yes,Yes,Yes,No,Maybe,Yes
01-01-2024 07:50,24,Male,United Kingdom,No,No,Never,Don't know,Yes,Maybe,No
01-01-2024 07:51,40,Female,Germany,Yes,No,Sometimes,Yes,No,Yes,Maybe
01-01-2024 07:52,54,Female,India,No,No,Often,Don't know,Yes,Maybe,No
01-01-2024 07:53,27,Female,Canada,No,Yes,Often,Don't know,Don't know,Maybe,Yes
01-01-2024 07:54,38,Male,United States,No,No,Never,Don't know,Yes,No,Yes
01-01-2024 07:55,51,Male,India,No,No,Sometimes,No,Don't know,Yes,No
01-01-2024 07:56,29,Female,United States,No,No,Rarely,No,No,Maybe,No
01-01-2024 07:57,23,Female,India,No,Yes,Rarely,No,Don't know,Yes,Yes
01-01-2024 07:58,38,Female,India,Yes,Yes,Never,Don't know,Don't know,Maybe,No
01-01-2024 07:59,43,Female,India,No,Yes,Never,Yes,Yes,Maybe,Maybe
01-01-2024 08:00,26,Female,United Kingdom,Yes,Yes,Rarely,No,Yes,Yes,Yes
01-01-2024 08:01,29,Male,Australia,Yes,No,Yes,Don't know,Yes,No,Yes
01-01-2024 08:02,60,Other,Australia,No,Yes,Sometimes,Don't know,Yes,Yes,Yes
01-01-2024 08:03,51,Female,Canada,No,No,Sometimes,Don't know,No,No,No
01-01-2024 08:04,42,Female,Canada,Yes,No,Never,Don't know,No,Maybe,Yes
01-01-2024 08:05,55,Female,Australia,Yes,Yes,Sometimes,Yes,No,Yes,Yes
01-01-2024 08:06,51,Male,Australia,Yes,Yes,Rarely,No,Yes,Maybe,Maybe
01-01-2024 08:07,45,Male,United States,Yes,No,Rarely,Don't know,No,No,Maybe
01-01-2024 08:08,32,Male,India,No,No,Sometimes,No,Don't know,Maybe,No
01-01-2024 08:09,23,Male,India,No,No,Rarely,Don't know,Yes,No,No
01-01-2024 08:10,48,Female,United States,No,No,Often,Don't know,Don't know,Maybe,Yes
01-01-2024 08:11,59,Male,India,No,Yes,Never,Don't know,Don't know,Maybe,Maybe
01-01-2024 08:12,42,Female,Canada,No,Yes,Never,Don't know,Don't know,Maybe,No
01-01-2024 08:13,50,Female,United Kingdom,Yes,No,Never,Don't know,Yes,No,Yes
01-01-2024 08:14,35,Male,Australia,No,No,Often,Don't know,No,Yes,Maybe
01-01-2024 08:15,23,Female,United Kingdom,No,Yes,Often,Don't know,Don't know,Yes,Maybe
01-01-2024 08:16,50,Male,United Kingdom,Yes,No,Never,Yes,No,Maybe,Maybe
01-01-2024 08:17,40,Male,Canada,Yes,Yes,Sometimes,Yes,No,Maybe,Yes
01-01-2024 08:18,47,Male,Germany,No,Yes,Sometimes,Yes,Yes,Yes,Yes
01-01-2024 08:19,54,Female,India,No,No,Never,Yes,No,Maybe,No
01-01-2024 08:20,54,Female,Canada,Yes,Yes,Never,Yes,Don't know,Yes,No
01-01-2024 08:21,51,Female,United Kingdom,Yes,Yes,No,No,Yes,Yes,Maybe
01-01-2024 08:22,38,Female,India,No,Yes,Yes,Yes,No,No,Maybe
01-01-2024 08:23,21,Male,Australia,No,Yes,No,Don't know,Don't know,No,Maybe
01-01-2024 08:24,48,Male,Germany,No,No,Often,Yes,Yes,Yes,No
01-01-2024 08:25,21,Male,Australia,Yes,No,Never,Don't know,Don't know,Maybe,No
01-01-2024 08:26,51,Female,Germany,No,Yes,Never,Yes,No,Yes,Maybe
01-01-2024 08:27,47,Male,Canada,Yes,No,Yes,No,Don't know,Yes,Maybe
01-01-2024 08:28,49,Female,United States,Yes,No,Rarely,Yes,No,No,Maybe
01-01-2024 08:29,28,Female,United Kingdom,No,No,Rarely,Yes,No,No,Maybe
01-01-2024 08:30,48,Male,United States,No,No,Never,Yes,Yes,No,Yes
01-01-2024 08:31,52,Male,Canada,No,No,Yes,Yes,No,Maybe,Yes
01-01-2024 08:32,22,Other,Canada,Yes,No,No,Yes,Don't know,Maybe,Maybe
01-01-2024 08:33,20,Male,Canada,No,Yes,No,Don't know,Don't know,Yes,No
01-01-2024 08:34,57,Male,Germany,No,Yes,Sometimes,Yes,Yes,Maybe,No
01-01-2024 08:35,45,Female,India,No,Yes,Never,No,Yes,Maybe,Yes
01-01-2024 08:36,28,Male,Australia,No,Yes,Yes,Don't know,No,Maybe,Maybe
01-01-2024 08:37,50,Female,United Kingdom,Yes,No,Often,Yes,Yes,Maybe,No
01-01-2024 08:38,23,Male,United States,No,Yes,Never,Yes,No,Yes,Maybe
01-01-2024 08:39,57,Female,Australia,No,No,Never,Yes,Don't know,Maybe,Maybe
01-01-2024 08:40,20,Female,Australia,No,Yes,No,Yes,Don't know,No,Yes
01-01-2024 08:41,29,Male,India,No,No,Sometimes,No,No,No,No
01-01-2024 08:42,51,Female,Australia,No,No,Never,Yes,Yes,Yes,Yes
01-01-2024 08:43,55,Female,Germany,No,Yes,Yes,No,Yes,Yes,No
01-01-2024 08:44,43,Male,United Kingdom,Yes,Yes,Never,No,No,No,No
01-01-2024 08:45,36,Male,India,No,Yes,Often,Don't know,Don't know,Maybe,Yes
01-01-2024 08:46,32,Male,India,Yes,No,No,Yes,No,Yes,Maybe
01-01-2024 08:47,29,Female,Germany,No,Yes,Yes,Don't know,Yes,Yes,Yes
01-01-2024 08:48,39,Female,United Kingdom,No,Yes,Yes,No,Don't know,No,No
01-01-2024 08:49,27,Female,Germany,Yes,No,Rarely,No,Don't know,Yes,Yes
01-01-2024 08:50,42,Male,United States,No,Yes,Sometimes,Don't know,Yes,No,No
01-01-2024 08:51,27,Male,Germany,No,Yes,Never,No,Yes,Yes,Maybe
01-01-2024 08:52,48,Female,Australia,No,No,Rarely,Don't know,Don't know,Yes,Yes
01-01-2024 08:53,23,Female,Canada,No,Yes,Never,Don't know,No,No,Yes
01-01-2024 08:54,26,Male,United States,Yes,No,Rarely,Don't know,Don't know,No,No
01-01-2024 08:55,20,Female,United States,No,Yes,Yes,Yes,Don't know,Yes,Yes
01-01-2024 08:56,25,Male,United Kingdom,Yes,Yes,Never,No,Don't know,No,No
01-01-2024 08:57,29,Female,Australia,No,Yes,Often,Yes,No,Maybe,Yes
01-01-2024 08:58,62,Other,Australia,Yes,Yes,Sometimes,No,Don't know,Yes,No
01-01-2024 08:59,48,Female,India,Yes,No,No,Yes,Don't know,Yes,Yes
01-01-2024 09:00,32,Male,Canada,No,Yes,Sometimes,Yes,No,No,No
01-01-2024 09:01,56,Male,United States,No,No,No,No,No,No,No
01-01-2024 09:02,32,Male,United Kingdom,Yes,No,Sometimes,Don't know,Yes,No,Yes
01-01-2024 09:03,43,Male,United States,No,Yes,Yes,Don't know,No,Maybe,Maybe
01-01-2024 09:04,38,Other,Canada,No,Yes,Often,Yes,Yes,Maybe,No
01-01-2024 09:05,40,Female,India,Yes,Yes,No,Yes,No,No,Maybe
01-01-2024 09:06,44,Female,United States,No,No,No,Yes,Yes,Maybe,Yes
01-01-2024 09:07,61,Female,India,No,Yes,No,Don't know,Don't know,Maybe,Yes
01-01-2024 09:08,23,Male,Canada,No,Yes,Often,Don't know,No,Maybe,Maybe
01-01-2024 09:09,53,Female,Australia,No,Yes,Sometimes,Don't know,Don't know,Maybe,Yes
01-01-2024 09:10,20,Male,India,No,No,Often,Don't know,Yes,Yes,Maybe
01-01-2024 09:11,56,Female,Australia,Yes,Yes,Rarely,Yes,No,Maybe,No
01-01-2024 09:12,63,Female,Canada,No,No,Yes,No,No,Yes,No
01-01-2024 09:13,22,Male,India,No,No,Rarely,No,Don't know,Yes,Yes
01-01-2024 09:14,55,Male,Canada,No,Yes,Yes,Yes,Yes,No,Yes
01-01-2024 09:15,55,Female,United Kingdom,Yes,No,Never,Don't know,Don't know,Maybe,Yes
01-01-2024 09:16,40,Male,Australia,No,No,Never,No,Don't know,Yes,No
01-01-2024 09:17,25,Female,India,No,No,Sometimes,Don't know,Yes,Yes,Yes
01-01-2024 09:18,35,Male,Germany,No,No,Often,Don't know,Yes,Maybe,Yes
01-01-2024 09:19,34,Female,Australia,Yes,No,No,Don't know,Don't know,No,Yes
01-01-2024 09:20,43,Female,Australia,No,No,Sometimes,No,No,Maybe,Yes
01-01-2024 09:21,24,Female,Germany,No,Yes,No,No,No,Yes,Maybe
01-01-2024 09:22,45,Female,United Kingdom,Yes,Yes,Yes,No,Don't know,Yes,Yes
01-01-2024 09:23,57,Male,India,Yes,No,Often,Yes,Yes,Yes,Yes
01-01-2024 09:24,38,Male,Canada,Yes,Yes,Rarely,Yes,No,Maybe,No
01-01-2024 09:25,51,Female,Australia,No,No,Sometimes,Don't know,Yes,Yes,Maybe
01-01-2024 09:26,50,Female,India,Yes,No,Sometimes,Yes,Yes,Yes,Yes
01-01-2024 09:27,50,Male,India,No,No,Yes,Don't know,Don't know,Yes,No
01-01-2024 09:28,52,Male,United Kingdom,No,Yes,Often,Yes,Yes,Maybe,No
01-01-2024 09:29,31,Male,Australia,No,No,Often,Yes,No,Maybe,Yes
01-01-2024 09:30,58,Female,India,No,No,Often,No,Don't know,No,Maybe
01-01-2024 09:31,28,Male,Australia,No,No,Rarely,Don't know,No,Yes,Yes
01-01-2024 09:32,61,Male,United Kingdom,Yes,Yes,Rarely,No,Don't know,Maybe,Maybe
01-01-2024 09:33,18,Male,United States,Yes,No,No,Yes,Yes,Yes,Maybe
01-01-2024 09:34,53,Other,United Kingdom,Yes,Yes,No,Yes,Yes,Yes,Maybe
01-01-2024 09:35,18,Female,Australia,Yes,Yes,Rarely,Don't know,Don't know,No,Maybe
01-01-2024 09:36,38,Male,Canada,No,Yes,Rarely,Yes,Don't know,No,Yes
01-01-2024 09:37,21,Female,India,Yes,No,Often,No,Yes,Maybe,Yes
01-01-2024 09:38,55,Female,India,No,No,Yes,Yes,No,Maybe,Maybe
01-01-2024 09:39,58,Male,United Kingdom,Yes,Yes,Never,No,Don't know,Yes,Maybe
01-01-2024 09:40,27,Male,United States,No,Yes,Sometimes,No,Yes,Yes,Maybe
01-01-2024 09:41,34,Male,Canada,No,No,Yes,No,No,Maybe,No
01-01-2024 09:42,59,Female,India,No,Yes,Sometimes,Yes,Don't know,Maybe,Maybe
01-01-2024 09:43,53,Female,Germany,No,No,Often,Don't know,Don't know,Yes,Yes
01-01-2024 09:44,24,Male,Australia,No,Yes,Sometimes,Yes,Don't know,No,Maybe
01-01-2024 09:45,34,Male,India,No,No,Sometimes,Yes,No,No,Yes
01-01-2024 09:46,24,Female,India,Yes,No,Rarely,No,Yes,No,Maybe
01-01-2024 09:47,56,Male,India,No,Yes,No,No,No,No,Maybe
01-01-2024 09:48,48,Male,United Kingdom,No,No,Often,No,Yes,No,No
01-01-2024 09:49,51,Male,Australia,No,No,Rarely,Yes,Yes,Yes,Maybe
01-01-2024 09:50,34,Male,United Kingdom,No,No,Rarely,Don't know,No,No,Maybe
01-01-2024 09:51,34,Female,United Kingdom,No,No,Often,Yes,Don't know,Maybe,Maybe
01-01-2024 09:52,33,Female,India,No,No,No,Yes,Don't know,No,Yes
01-01-2024 09:53,39,Female,Canada,No,No,Often,No,No,Yes,Yes
01-01-2024 09:54,36,Female,United Kingdom,No,No,Rarely,No,Don't know,Maybe,No
01-01-2024 09:55,27,Female,Australia,No,No,Yes,Yes,Don't know,No,No
01-01-2024 09:56,31,Female,Canada,No,No,Rarely,No,Yes,Maybe,No
01-01-2024 09:57,47,Male,Germany,Yes,Yes,Rarely,Yes,No,Yes,Maybe
01-01-2024 09:58,59,Female,India,Yes,Yes,No,Don't know,Yes,No,Maybe
01-01-2024 09:59,26,Other,United States,No,Yes,Never,No,Don't know,Yes,Yes
01-01-2024 10:00,19,Female,Canada,No,No,Never,Yes,Yes,No,No
01-01-2024 10:01,60,Female,Australia,Yes,Yes,Yes,No,No,Maybe,Maybe
01-01-2024 10:02,64,Male,United States,No,Yes,Rarely,No,No,No,No
01-01-2024 10:03,29,Female,United States,Yes,No,Often,Don't know,Yes,Maybe,No
01-01-2024 10:04,51,Male,Canada,No,No,Yes,Don't know,No,No,No
01-01-2024 10:05,26,Male,Germany,No,Yes,Yes,Don't know,Yes,Yes,Maybe
01-01-2024 10:06,18,Male,India,No,No,No,Don't know,Don't know,Maybe,No
01-01-2024 10:07,49,Male,Germany,No,No,Never,Yes,No,Yes,Maybe
01-01-2024 10:08,37,Female,Australia,No,Yes,Sometimes,Yes,Yes,Yes,Maybe
01-01-2024 10:09,27,Female,United Kingdom,Yes,No,Rarely,No,No,Yes,No
01-01-2024 10:10,29,Male,Canada,No,No,No,Yes,No,Maybe,No
01-01-2024 10:11,37,Male,India,No,Yes,Yes,Yes,No,Maybe,Maybe
01-01-2024 10:12,29,Female,Canada,No,Yes,No,No,Don't know,Yes,Yes
01-01-2024 10:13,52,Female,Australia,Yes,No,Yes,Yes,Don't know,Yes,No
01-01-2024 10:14,60,Female,Australia,No,Yes,Rarely,Yes,No,No,Maybe
01-01-2024 10:15,18,Male,United States,No,No,No,Yes,No,No,Yes
01-01-2024 10:16,30,Female,Germany,No,No,Yes,No,Don't know,Maybe,No
01-01-2024 10:17,48,Male,Canada,No,Yes,Often,Don't know,Don't know,No,Maybe
01-01-2024 10:18,55,Male,Germany,No,No,Often,No,Don't know,Maybe,Maybe
01-01-2024 10:19,36,Male,India,No,No,No,No,Don't know,No,Maybe
01-01-2024 10:20,46,Female,Canada,No,No,Yes,Don't know,Yes,No,No
01-01-2024 10:21,22,Male,India,No,Yes,Rarely,Don't know,Yes,Maybe,No
01-01-2024 10:22,58,Female,Canada,Yes,No,Sometimes,No,Yes,Yes,Maybe
01-01-2024 10:23,39,Female,United Kingdom,No,No,Never,No,No,Maybe,Maybe
01-01-2024 10:24,37,Female,United States,No,No,Rarely,Don't know,Yes,No,No
01-01-2024 10:25,42,Male,India,No,No,Yes,Don't know,Yes,Yes,Yes
01-01-2024 10:26,63,Male,Canada,Yes,No,Yes,Yes,Yes,No,No
01-01-2024 10:27,58,Male,India,Yes,Yes,Never,No,Don't know,No,Maybe
01-01-2024 10:28,36,Male,Canada,No,Yes,Rarely,No,Don't know,No,No
01-01-2024 10:29,25,Female,United Kingdom,No,No,Sometimes,Yes,Don't know,Maybe,Yes
01-01-2024 10:30,60,Male,United Kingdom,No,Yes,Rarely,No,No,No,No
01-01-2024 10:31,25,Female,United Kingdom,No,No,No,Yes,Don't know,Yes,Maybe
